loser_id,loser_name,nemesis_id,nemesis_name,n_match_lost
2147,Zi Yi Wang,2145,Sophie Muntean,1
2147,Zi Yi Wang,1936,Anastasiya Shoshyna,1
2147,Zi Yi Wang,2108,Eleni Kordolaimi,1
2148,Anastasiya Khrustaleva,1399,Margaux Bovy,1
2148,Anastasiya Khrustaleva,647,Basak Eraydin,1
2148,Anastasiya Khrustaleva,1378,Polona Rebersak,1
2148,Anastasiya Khrustaleva,3007,Ekaterina Vishnevskaya,1
2148,Anastasiya Khrustaleva,2276,Marie Mattel,1
2148,Anastasiya Khrustaleva,1567,Ulyana Ayzatulina,1
2149,Jule Niemeier,896,Ana Konjuh,2
2149,Jule Niemeier,780,Katharina Hobgarski,2
2150,Alexandra Riley,1716,Emily Webley Smith,3
2151,Adriana Sosnovschi,1628,Ylona Georgiana Ghioroaie,2
2152,Emily Seibold,1936,Anastasiya Shoshyna,2
2152,Emily Seibold,1862,Melanie Stokke,2
2152,Emily Seibold,2312,Elena Malygina,2
2153,Isolde De Jong,1931,Arlinda Rushiti,1
2153,Isolde De Jong,1429,Nina Kruijer,1
2154,Arina Gabriela Vasilescu,6865,Darya Astakhova,3
2155,Estella Jaeger,7955,Anet Angelika Koskel,1
2155,Estella Jaeger,1886,Maria Marfutina,1
2155,Estella Jaeger,9166,Vanessa Ersoz,1
2155,Estella Jaeger,1462,Roosh Wijesundera,1
2155,Estella Jaeger,6982,Giuliana Bestetti,1
2155,Estella Jaeger,2149,Jule Niemeier,1
2155,Estella Jaeger,1440,Bojana Marinkovic,1
2155,Estella Jaeger,2089,Mayar Sherif,1
2155,Estella Jaeger,3091,Mouna Bouzgarrou,1
2155,Estella Jaeger,2154,Arina Gabriela Vasilescu,1
2155,Estella Jaeger,4100,Vivien Sandberg,1
2155,Estella Jaeger,1293,Melany Solange Krywoj,1
2155,Estella Jaeger,1272,Anfisa Danilchenko,1
2155,Estella Jaeger,1246,Kariann Pierre Louis,1
2156,Romy Koelzer,1584,Amina Anshba,2
2156,Romy Koelzer,1101,Katarzyna Piter,2
2156,Romy Koelzer,1126,Jessica Pieri,2
2157,Sang Hee Park,1811,Sunam Jeong,3
2158,Se Hyun Kim,706,Maia Lumsden,2
2158,Se Hyun Kim,2805,Hyojung Yea,2
2158,Se Hyun Kim,1811,Sunam Jeong,2
2159,Kumi So,640,Kai Lin Zhang,3
2160,Aldila Sutjiadi,1212,Nudnida Luangnam,3
2161,Yeong Won Jeong,2779,Seung Yeon Hong,2
2161,Yeong Won Jeong,1177,Ya Hsuan Lee,2
2161,Yeong Won Jeong,1743,Yan Wang,2
2161,Yeong Won Jeong,2785,Hanna Chang,2
2162,Claudia Coppola,2870,Kelia Le Bihan,3
2163,Tamachan Momkoonthod,1212,Nudnida Luangnam,3
2164,Nandini Sharma,2226,Rocio De La Torre Sanchez,1
2164,Nandini Sharma,697,Samantha Murray,1
2164,Nandini Sharma,1853,Tayisiya Morderger,1
2164,Nandini Sharma,425,Gabriella Taylor,1
2164,Nandini Sharma,2156,Romy Koelzer,1
2164,Nandini Sharma,1228,Pranjala Yadlapalli,1
2164,Nandini Sharma,75,Magdalena Frech,1
2165,Anastasiia Gevel,1350,Suzy Larkin,1
2165,Anastasiia Gevel,2086,Ana Bianca Mihaila,1
2165,Anastasiia Gevel,1993,Barbara Bonic,1
2165,Anastasiia Gevel,1566,Ekaterina Yashina,1
2165,Anastasiia Gevel,1973,Farah Yasser Abd El Wahab,1
2165,Anastasiia Gevel,2038,Yulia Starodubtsewa,1
2165,Anastasiia Gevel,1401,Teodora Stinga,1
2165,Anastasiia Gevel,2514,Prerna Bhambri,1
2165,Anastasiia Gevel,1228,Pranjala Yadlapalli,1
2165,Anastasiia Gevel,2042,Ramya Natarajan,1
2166,Isha Budwal,7459,Danielle Willson,1
2166,Isha Budwal,699,Patricia Maria Tig,1
2166,Isha Budwal,7460,Leolia Jeanjean,1
2166,Isha Budwal,1507,Jelena Stojanovic,1
2166,Isha Budwal,8435,Angela Kulikov,1
2166,Isha Budwal,1222,Riya Bhatia,1
2166,Isha Budwal,8411,Camille Townsend,1
2166,Isha Budwal,1798,Rishika Sunkara,1
2166,Isha Budwal,7660,Stefana Lazar,1
2166,Isha Budwal,2170,Verena Meliss,1
2166,Isha Budwal,8422,Gianna Pielet,1
2166,Isha Budwal,1499,Berfu Cengiz,1
2166,Isha Budwal,6869,Iulia Marko,1
2167,Watsachol Sawasdee,1210,Patcharin Cheapchandej,2
2167,Watsachol Sawasdee,1212,Nudnida Luangnam,2
2167,Watsachol Sawasdee,1309,Zuzana Zlochova,2
2168,Katerina Tsygourova,7618,Mathilde Dury,1
2168,Katerina Tsygourova,2480,Mira Antonitsch,1
2168,Katerina Tsygourova,6865,Darya Astakhova,1
2168,Katerina Tsygourova,1387,Manca Pislak,1
2168,Katerina Tsygourova,1265,Andrea Agostina Farulla Di Palma,1
2168,Katerina Tsygourova,2361,Schena Benamar,1
2168,Katerina Tsygourova,2090,Verena Hofer,1
2168,Katerina Tsygourova,603,Georgia Brescia,1
2168,Katerina Tsygourova,2012,Caroline Romeo,1
2168,Katerina Tsygourova,2651,Bianca Turati,1
2168,Katerina Tsygourova,2064,Anna Ureke,1
2168,Katerina Tsygourova,2871,Elaine Genovese,1
2168,Katerina Tsygourova,3221,Nika Radisic,1
2168,Katerina Tsygourova,1934,Lucia Bronzetti,1
2168,Katerina Tsygourova,2456,Lara Schmidt,1
2168,Katerina Tsygourova,1834,Yuliana Lizarazo,1
2168,Katerina Tsygourova,1932,Martina Colmegna,1
2168,Katerina Tsygourova,2163,Tamachan Momkoonthod,1
2168,Katerina Tsygourova,1640,Gabriela Nicole Tatarus,1
2168,Katerina Tsygourova,2442,Camilla Scala,1
2168,Katerina Tsygourova,1888,Victoria Muntean,1
2168,Katerina Tsygourova,1870,Nicole Gadient,1
2168,Katerina Tsygourova,1847,Miriana Tona,1
2168,Katerina Tsygourova,2300,Ioana Loredana Rosca,1
2168,Katerina Tsygourova,1473,Francisca Jorge,1
2168,Katerina Tsygourova,2394,Irys Ekani,1
2168,Katerina Tsygourova,3116,Giulia Crescenzi,1
2169,Beatrice Stagno,4370,Natsuho Arakawa,1
2169,Beatrice Stagno,2729,Sakura Hondo,1
2169,Beatrice Stagno,6998,Beatrice Ricci,1
2169,Beatrice Stagno,1971,Anastasia Sukhotina,1
2169,Beatrice Stagno,9583,Daria Zelinskaya,1
2169,Beatrice Stagno,2383,Olga Helmi,1
2169,Beatrice Stagno,9752,Aglaya Fedorova,1
2169,Beatrice Stagno,417,Pemra Ozgen,1
2169,Beatrice Stagno,8239,Matilde Mariani,1
2169,Beatrice Stagno,1972,Kerstin Peckl,1
2169,Beatrice Stagno,964,Maria Teresa Torro Flor,1
2169,Beatrice Stagno,3151,Giulia Carbonaro,1
2170,Verena Meliss,601,Cristiana Ferrando,3
2171,Tiffany William,2088,Jacqueline Cabaj Awad,2
2171,Tiffany William,1431,Dominique Karregat,2
2172,Chanikarn Silakul,1221,Rutuja Bhosale,1
2172,Chanikarn Silakul,74,Naiktha Bains,1
2172,Chanikarn Silakul,691,Shuyue Ma,1
2172,Chanikarn Silakul,2160,Aldila Sutjiadi,1
2172,Chanikarn Silakul,2020,Minami Akiyama,1
2172,Chanikarn Silakul,2167,Watsachol Sawasdee,1
2172,Chanikarn Silakul,3090,Ya Hsin Lee,1
2172,Chanikarn Silakul,1212,Nudnida Luangnam,1
2172,Chanikarn Silakul,3074,Punnin Kovapitukted,1
2172,Chanikarn Silakul,1768,Mana Ayukawa,1
2172,Chanikarn Silakul,2745,Hua Chen Lee,1
2172,Chanikarn Silakul,1228,Pranjala Yadlapalli,1
2172,Chanikarn Silakul,2556,Bunyawi Thamchaiwat,1
2172,Chanikarn Silakul,1189,Kai Chen Chang,1
2173,Alija Merdeeva,3901,Nina Olyanovskaya,1
2173,Alija Merdeeva,1497,Tamara Curovic,1
2173,Alija Merdeeva,7332,Elizaveta Dementyeva,1
2173,Alija Merdeeva,601,Cristiana Ferrando,1
2173,Alija Merdeeva,3539,Kateryna Popova,1
2173,Alija Merdeeva,2842,Sada Nahimana,1
2173,Alija Merdeeva,3948,Adva Dabah,1
2173,Alija Merdeeva,1830,Mary Closs,1
2173,Alija Merdeeva,6449,Mell Elizabeth Reasco Gonzalez,1
2173,Alija Merdeeva,477,Jana Fett,1
2173,Alija Merdeeva,6815,Alexa Pitt,1
2173,Alija Merdeeva,3126,Celestine Avomo Ella,1
2173,Alija Merdeeva,781,Jaqueline Adina Cristian,1
2173,Alija Merdeeva,2330,Ekaterina Shalimova,1
2173,Alija Merdeeva,1549,Sadafmoh Tolibova,1
2173,Alija Merdeeva,1683,Sabastiani Leon,1
2173,Alija Merdeeva,1995,Akiho Kakuya,1
2173,Alija Merdeeva,2027,Jodie Anna Burrage,1
2173,Alija Merdeeva,1879,Aneta Laboutkova,1
2173,Alija Merdeeva,2544,Hsin Yuan Shih,1
2173,Alija Merdeeva,1729,Jimar Geraldine Gerald Gonzalez,1
2173,Alija Merdeeva,1091,Federica Di Sarra,1
2173,Alija Merdeeva,2281,Sara Lanca,1
2174,Haine Ogata,7439,Lyubov Kostenko,2
2174,Haine Ogata,2690,Ayumi Koshiishi,2
2174,Haine Ogata,2180,Wiktoria Kulik,2
2175,Soumeya Anane,3157,Evgeniya Burdina,1
2175,Soumeya Anane,2063,Anastasiya Klymenko,1
2175,Soumeya Anane,9057,Adele Burato,1
2175,Soumeya Anane,1844,Ina Kaufinger,1
2175,Soumeya Anane,3688,Ani Amiraghyan,1
2175,Soumeya Anane,2487,Sapfo Sakellaridi,1
2175,Soumeya Anane,7101,Marie Charlot Lonnemann,1
2175,Soumeya Anane,969,Miyu Kato,1
2175,Soumeya Anane,7613,Silvia Ambrosio,1
2175,Soumeya Anane,2154,Arina Gabriela Vasilescu,1
2175,Soumeya Anane,3540,Victoria Mikhaylova,1
2175,Soumeya Anane,1469,Naima Karamoko,1
2175,Soumeya Anane,1919,Lena Ruppert,1
2175,Soumeya Anane,1733,Maria Fernanda Herazo Gonzalez,1
2175,Soumeya Anane,2459,Emily Welker,1
2175,Soumeya Anane,2616,Chiara Catini,1
2176,Viktoria Morvayova,4391,Weronika Falkowska,2
2176,Viktoria Morvayova,1850,Despina Papamichail,2
2176,Viktoria Morvayova,1574,Laura Pigossi,2
2176,Viktoria Morvayova,2203,Charlotte Roemer,2
2176,Viktoria Morvayova,705,Valeria Savinykh,2
2176,Viktoria Morvayova,657,Marina Melnikova,2
2176,Viktoria Morvayova,1907,Nastja Kolar,2
2176,Viktoria Morvayova,1161,Lina Gjorcheska,2
2176,Viktoria Morvayova,1224,Anna Morgina,2
2177,Viktoriya Gogol,7534,Honoka Kobayashi,1
2177,Viktoriya Gogol,1803,Shou Na Mu,1
2177,Viktoriya Gogol,3121,Katya Malikova,1
2177,Viktoriya Gogol,1931,Arlinda Rushiti,1
2177,Viktoriya Gogol,3194,Zeynep Sonmez,1
2177,Viktoriya Gogol,2141,Viktoriya Petrenko,1
2177,Viktoriya Gogol,1231,Madison Bourguignon,1
2177,Viktoriya Gogol,1184,Fiona Codino,1
2177,Viktoriya Gogol,1100,Sara Cakarevic,1
2177,Viktoriya Gogol,2094,Oleksandra Andrieieva,1
2177,Viktoriya Gogol,2039,Melanie Klaffner,1
2178,Andreea Amalia Rosca,693,Alexandra Cadantu,2
2178,Andreea Amalia Rosca,1578,Carolina Meligeni Rodrigues Alves,2
2178,Andreea Amalia Rosca,1491,Anastasia Vdovenco,2
2178,Andreea Amalia Rosca,2156,Romy Koelzer,2
2178,Andreea Amalia Rosca,619,Kristina Kucova,2
2178,Andreea Amalia Rosca,1250,Julieta Lara Estable,2
2179,Fanny Ostlund,2108,Eleni Kordolaimi,3
2180,Wiktoria Kulik,1986,Szabina Szlavikovics,1
2180,Wiktoria Kulik,1377,Tereza Prochazkova,1
2180,Wiktoria Kulik,1706,Chieh Yu Hsu,1
2180,Wiktoria Kulik,423,Jil Belen Teichmann,1
2180,Wiktoria Kulik,2612,Veronica Napolitano,1
2180,Wiktoria Kulik,2013,Helen Ploskina,1
2180,Wiktoria Kulik,1511,Irina Fetecau,1
2180,Wiktoria Kulik,316,Marketa Vondrousova,1
2180,Wiktoria Kulik,1225,Nidhi Chilumula,1
2180,Wiktoria Kulik,1507,Jelena Stojanovic,1
2180,Wiktoria Kulik,2542,Eetee Maheta,1
2180,Wiktoria Kulik,1860,Chantal Skamlova,1
2180,Wiktoria Kulik,1456,Helene Scholsen,1
2180,Wiktoria Kulik,1854,Jade Suvrijn,1
2180,Wiktoria Kulik,2058,Karoline Kurz,1
2180,Wiktoria Kulik,1379,Gabriela Horackova,1
2181,Daniella Medvedeva,1455,Elyne Boeykens,1
2181,Daniella Medvedeva,1308,Aleksandrina Naydenova,1
2181,Daniella Medvedeva,1359,Rebeka Masarova,1
2181,Daniella Medvedeva,2193,Josephine Boualem,1
2182,Lauren Embree,2984,Chanel Simmonds,2
2182,Lauren Embree,36,Danielle Rose Collins,2
2183,Yukina Saigo,7017,Naho Sato,2
2183,Yukina Saigo,3057,Marina Yudanov,2
2183,Yukina Saigo,961,Miharu Imanishi,2
2183,Yukina Saigo,1433,Lisa Ponomar,2
2184,Julia Payola,2186,Marina Bassols Ribera,3
2184,Julia Payola,1182,Olga Saez Larra,3
2185,Isabel Adrover Gallego,2190,Claudia Hoste Ferrer,3
2186,Marina Bassols Ribera,1359,Rebeka Masarova,5
2187,Daiana Negreanu,1978,Fatma Al Nabhani,3
2188,Pauline Payet,698,Deniz Khazaniuk,2
2188,Pauline Payet,1405,Irina Ramialison,2
2188,Pauline Payet,1680,Jessica Ho,2
2189,Jaeda Daniel,2987,Madrie Le Roux,2
2190,Claudia Hoste Ferrer,1451,Irene Burillo Escorihuela,3
2190,Claudia Hoste Ferrer,2186,Marina Bassols Ribera,3
2191,Marta Gonzalez Ballbe,2383,Olga Helmi,1
2191,Marta Gonzalez Ballbe,2003,Ioana Diana Pietroiu,1
2191,Marta Gonzalez Ballbe,2209,Eva Guerrero Alvarez,1
2191,Marta Gonzalez Ballbe,475,Anastasia Zarytska,1
2191,Marta Gonzalez Ballbe,1976,Sofia Nami Samavati,1
2191,Marta Gonzalez Ballbe,1415,Natalia Orlova,1
2192,Guiomar Maristany Zuleta De Reales,2214,Estrella Cabeza Candela,4
2192,Guiomar Maristany Zuleta De Reales,696,Cristina Bucsa,4
2193,Josephine Boualem,1915,Sofiya Kovalets,2
2193,Josephine Boualem,1890,Jesika Maleckova,2
2193,Josephine Boualem,2151,Adriana Sosnovschi,2
2194,Andrea Ka,705,Valeria Savinykh,2
2195,Dami Edibson Messiah,2194,Andrea Ka,1
2195,Dami Edibson Messiah,1649,Andreea Prisacariu,1
2195,Dami Edibson Messiah,1993,Barbara Bonic,1
2195,Dami Edibson Messiah,2152,Emily Seibold,1
2196,Mikaela Martinez,1968,Chiara Frapolli,1
2196,Mikaela Martinez,2387,Emma Hurst,1
2197,Noelia Bouzo Zanotti,1913,Katharina Gerlach,2
2197,Noelia Bouzo Zanotti,1450,Ivonne Cavalle Reimers,2
2197,Noelia Bouzo Zanotti,2224,Lucia Marzal Martinez,2
2197,Noelia Bouzo Zanotti,2296,Daria Mironova,2
2198,Rosa Vicens Mas,2256,Angela Fita Boluda,3
2198,Rosa Vicens Mas,2186,Marina Bassols Ribera,3
2199,Alicia Herrero Linana,1518,Oleksandra Korashvili,2
2199,Alicia Herrero Linana,2192,Guiomar Maristany Zuleta De Reales,2
2199,Alicia Herrero Linana,696,Cristina Bucsa,2
2199,Alicia Herrero Linana,2187,Daiana Negreanu,2
2199,Alicia Herrero Linana,1647,Miriam Bianca Bulgaru,2
2199,Alicia Herrero Linana,2236,Helene Pellicano,2
2200,Justyna Jegiolka,1456,Helene Scholsen,2
2201,Fiona Arrese Mata,7892,Nahia Berecoechea,1
2201,Fiona Arrese Mata,2187,Daiana Negreanu,1
2202,Tanysha Dissanayake,699,Patricia Maria Tig,1
2202,Tanysha Dissanayake,7530,Helena Stevic,1
2202,Tanysha Dissanayake,484,Richel Hogenkamp,1
2202,Tanysha Dissanayake,2171,Tiffany William,1
2202,Tanysha Dissanayake,815,Kamilla Rakhimova,1
2202,Tanysha Dissanayake,7430,Franziska Sziedat,1
2202,Tanysha Dissanayake,649,Margot Yerolymos,1
2202,Tanysha Dissanayake,1433,Lisa Ponomar,1
2202,Tanysha Dissanayake,3980,Irene Lavino,1
2202,Tanysha Dissanayake,2285,Ana Lantigua De La Nuez,1
2202,Tanysha Dissanayake,2136,Chiraz Bechri,1
2202,Tanysha Dissanayake,2093,Karolayne Alexandre Da Rosa,1
2202,Tanysha Dissanayake,9308,Joanna Tomera,1
2202,Tanysha Dissanayake,4458,Amarni Banks,1
2202,Tanysha Dissanayake,1841,Sandra Jamrichova,1
2202,Tanysha Dissanayake,1821,Kirsten Andrea Weedon,1
2202,Tanysha Dissanayake,6218,Jada Bui,1
2202,Tanysha Dissanayake,9467,Ellie Logotheti,1
2202,Tanysha Dissanayake,7131,Eszter Meri,1
2202,Tanysha Dissanayake,7256,Solymar Colling,1
2202,Tanysha Dissanayake,7384,Marie Mettraux,1
2202,Tanysha Dissanayake,1937,Kristina Milenkovic,1
2202,Tanysha Dissanayake,6854,Tatsiana Sasnouskaya,1
2202,Tanysha Dissanayake,2394,Irys Ekani,1
2202,Tanysha Dissanayake,3247,Katsiaryna Skachkova,1
2202,Tanysha Dissanayake,1717,Chanelle Van Nguyen,1
2202,Tanysha Dissanayake,3117,Emmanuelle De Beer,1
2203,Charlotte Roemer,2298,Martina Spigarelli,2
2203,Charlotte Roemer,1181,Andrea Gamiz,2
2203,Charlotte Roemer,327,Jessika Ponchet,2
2203,Charlotte Roemer,1451,Irene Burillo Escorihuela,2
2203,Charlotte Roemer,536,Renata Zarazua,2
2204,Alba Carrillo Marin,1450,Ivonne Cavalle Reimers,3
2204,Alba Carrillo Marin,2005,Nuria Parrizas Diaz,3
2204,Alba Carrillo Marin,6471,Alexandra Eala,3
2204,Alba Carrillo Marin,2651,Bianca Turati,3
2204,Alba Carrillo Marin,2190,Claudia Hoste Ferrer,3
2204,Alba Carrillo Marin,1279,Emily Appleton,3
2205,Lucia Cervera Vazquez,1726,Maria Gutierrez Carrasco,1
2205,Lucia Cervera Vazquez,2197,Noelia Bouzo Zanotti,1
2206,Lidia Moreno Arias,2192,Guiomar Maristany Zuleta De Reales,2
2206,Lidia Moreno Arias,2186,Marina Bassols Ribera,2
2207,Astrid Wanja Brune Olsen,2874,Malene Helgo,3
2208,Snehadevi S Reddy,2016,Estelle Cascino,2
2209,Eva Guerrero Alvarez,461,Lesley Kerkhove,3
2209,Eva Guerrero Alvarez,485,Arantxa Rus,3
2209,Eva Guerrero Alvarez,2192,Guiomar Maristany Zuleta De Reales,3
2210,Ines Murta,1726,Maria Gutierrez Carrasco,3
2210,Ines Murta,2209,Eva Guerrero Alvarez,3
2211,Maria Jose Luque Moreno,2005,Nuria Parrizas Diaz,3
2212,Tatiana Pieri,1886,Maria Marfutina,3
2213,Ksenija Sharifova,1402,Ines Ibbou,2
2213,Ksenija Sharifova,2353,Alice Bacquie,2
2213,Ksenija Sharifova,2612,Veronica Napolitano,2
2214,Estrella Cabeza Candela,473,Giulia Gatto Monticone,2
2214,Estrella Cabeza Candela,486,Isabelle Wallace,2
2214,Estrella Cabeza Candela,489,Georgina Garcia Perez,2
2214,Estrella Cabeza Candela,327,Jessika Ponchet,2
2215,Ares Teixido Garcia,486,Isabelle Wallace,1
2215,Ares Teixido Garcia,3007,Ekaterina Vishnevskaya,1
2215,Ares Teixido Garcia,2244,Olga Parres Azcoitia,1
2215,Ares Teixido Garcia,2028,Maria Lota Kaul,1
2215,Ares Teixido Garcia,6336,Victoria Jimenez Kasintseva,1
2216,Paula Arias Manjon,2296,Daria Mironova,3
2217,Maria Aran Teixido Garcia,8741,Margaux Komano,1
2217,Maria Aran Teixido Garcia,2190,Claudia Hoste Ferrer,1
2217,Maria Aran Teixido Garcia,1237,Mara Schmidt,1
2217,Maria Aran Teixido Garcia,2239,Isabella Harvison,1
2217,Maria Aran Teixido Garcia,2211,Maria Jose Luque Moreno,1
2217,Maria Aran Teixido Garcia,1703,Erin Routliffe,1
2217,Maria Aran Teixido Garcia,2300,Ioana Loredana Rosca,1
2217,Maria Aran Teixido Garcia,432,Ekaterine Gorgodze,1
2217,Maria Aran Teixido Garcia,1181,Andrea Gamiz,1
2217,Maria Aran Teixido Garcia,2193,Josephine Boualem,1
2217,Maria Aran Teixido Garcia,7208,Rina Saigo,1
2217,Maria Aran Teixido Garcia,1308,Aleksandrina Naydenova,1
2217,Maria Aran Teixido Garcia,1944,Susan Bandecchi,1
2217,Maria Aran Teixido Garcia,7304,Sebastianna Scilipoti,1
2218,Cristina Mayorova Bakhtina,6485,Lisa Pigato,1
2218,Cristina Mayorova Bakhtina,1910,Tess Sugnaux,1
2218,Cristina Mayorova Bakhtina,1451,Irene Burillo Escorihuela,1
2218,Cristina Mayorova Bakhtina,1854,Jade Suvrijn,1
2218,Cristina Mayorova Bakhtina,2300,Ioana Loredana Rosca,1
2218,Cristina Mayorova Bakhtina,3801,Alba Cortina Pou,1
2219,Caroline Uebelhoer,475,Anastasia Zarytska,2
2219,Caroline Uebelhoer,1456,Helene Scholsen,2
2219,Caroline Uebelhoer,1364,Magdalena Pantuckova,2
2219,Caroline Uebelhoer,2029,Gozal Ainitdinova,2
2219,Caroline Uebelhoer,1181,Andrea Gamiz,2
2220,Marta Garcia Gausi,1978,Fatma Al Nabhani,2
2221,Mia Nicole Eklund,2233,Tena Lukas,2
2221,Mia Nicole Eklund,1898,Karen Barbat,2
2221,Mia Nicole Eklund,2457,Margarita Lazareva,2
2221,Mia Nicole Eklund,1982,Sandra Samir,2
2222,Itxaso Blanco Fernandez De Leceta,2218,Cristina Mayorova Bakhtina,1
2223,Marta Huqi Gonzalez Encinas,1484,Ainhoa Atucha Gomez,1
2223,Marta Huqi Gonzalez Encinas,2984,Chanel Simmonds,1
2223,Marta Huqi Gonzalez Encinas,2061,Dalila Said,1
2223,Marta Huqi Gonzalez Encinas,1441,Gaia Sanesi,1
2223,Marta Huqi Gonzalez Encinas,444,Jia Jing Lu,1
2223,Marta Huqi Gonzalez Encinas,615,Harmony Tan,1
2223,Marta Huqi Gonzalez Encinas,536,Renata Zarazua,1
2223,Marta Huqi Gonzalez Encinas,2226,Rocio De La Torre Sanchez,1
2223,Marta Huqi Gonzalez Encinas,1244,Carla Lucero,1
2223,Marta Huqi Gonzalez Encinas,1572,Lara Michel,1
2224,Lucia Marzal Martinez,1451,Irene Burillo Escorihuela,2
2224,Lucia Marzal Martinez,1318,Seone Mendez,2
2225,Ksenia Kuznetsova,1459,Oana Georgeta Simion,2
2226,Rocio De La Torre Sanchez,2266,Ayla Aksu,1
2226,Rocio De La Torre Sanchez,2256,Angela Fita Boluda,1
2226,Rocio De La Torre Sanchez,2005,Nuria Parrizas Diaz,1
2226,Rocio De La Torre Sanchez,486,Isabelle Wallace,1
2226,Rocio De La Torre Sanchez,897,Mirjana Lucic,1
2226,Rocio De La Torre Sanchez,696,Cristina Bucsa,1
2226,Rocio De La Torre Sanchez,536,Renata Zarazua,1
2226,Rocio De La Torre Sanchez,327,Jessika Ponchet,1
2227,Yesica De Lucas,2224,Lucia Marzal Martinez,1
2227,Yesica De Lucas,1343,Kajsa Rinaldo Persson,1
2227,Yesica De Lucas,3860,Sarah Lee,1
2227,Yesica De Lucas,2197,Noelia Bouzo Zanotti,1
2227,Yesica De Lucas,7267,Charlotte Chavatipon,1
2227,Yesica De Lucas,9358,Raquel Gonzalez Vilar,1
2227,Yesica De Lucas,1575,Vanda Lukacs,1
2227,Yesica De Lucas,1699,Petra Januskova,1
2227,Yesica De Lucas,1433,Lisa Ponomar,1
2227,Yesica De Lucas,4116,Celia Cervino Ruiz,1
2227,Yesica De Lucas,3564,Marina Shamayko,1
2228,Isabel Iglesias Prieto,1473,Francisca Jorge,1
2228,Isabel Iglesias Prieto,696,Cristina Bucsa,1
2228,Isabel Iglesias Prieto,2617,Anastasija Homutova,1
2228,Isabel Iglesias Prieto,1484,Ainhoa Atucha Gomez,1
2228,Isabel Iglesias Prieto,2353,Alice Bacquie,1
2228,Isabel Iglesias Prieto,3836,Kaaviya Balasubramanian,1
2228,Isabel Iglesias Prieto,3500,Julie Tringa,1
2228,Isabel Iglesias Prieto,2005,Nuria Parrizas Diaz,1
2228,Isabel Iglesias Prieto,1293,Melany Solange Krywoj,1
2228,Isabel Iglesias Prieto,2716,Ange Oby Kajuru,1
2229,Camille Sireix,1186,Marine Partaud,2
2229,Camille Sireix,2023,Nina Stadler,2
2230,Emmanuelle Salas,480,Kimberley Zimmermann,2
2230,Emmanuelle Salas,2446,Lisa Matviyenko,2
2230,Emmanuelle Salas,1176,Ling Zhang,2
2231,Vlada Ekshibarova,2401,Jennifer Zerbone,3
2231,Vlada Ekshibarova,1638,Marta Paigina,3
2232,Virginie Razzano,260,Kaia Kanepi,3
2233,Tena Lukas,233,Tamara Zidansek,4
2234,Amandine Cazeaux,1359,Rebeka Masarova,3
2235,Lucia De La Puerta Uribe,1850,Despina Papamichail,2
2236,Helene Pellicano,2209,Eva Guerrero Alvarez,2
2236,Helene Pellicano,1450,Ivonne Cavalle Reimers,2
2236,Helene Pellicano,2204,Alba Carrillo Marin,2
2237,Mercedes Aristegui,461,Lesley Kerkhove,1
2237,Mercedes Aristegui,1099,Manon Arcangioli,1
2237,Mercedes Aristegui,818,Oksana Selekhmeteva,1
2237,Mercedes Aristegui,1850,Despina Papamichail,1
2237,Mercedes Aristegui,1862,Melanie Stokke,1
2237,Mercedes Aristegui,2184,Julia Payola,1
2237,Mercedes Aristegui,1224,Anna Morgina,1
2238,Jessica Wacnik,75,Magdalena Frech,1
2238,Jessica Wacnik,444,Jia Jing Lu,1
2238,Jessica Wacnik,3640,Yujia Wang,1
2238,Jessica Wacnik,434,Ayano Shimizu,1
2238,Jessica Wacnik,2807,Varunya Wongteanchai,1
2238,Jessica Wacnik,2123,Victoria Kan,1
2238,Jessica Wacnik,3255,Elizaveta Ianchuk,1
2238,Jessica Wacnik,2480,Mira Antonitsch,1
2238,Jessica Wacnik,1421,Alice Rame,1
2238,Jessica Wacnik,1896,Laura Schaeder,1
2238,Jessica Wacnik,781,Jaqueline Adina Cristian,1
2238,Jessica Wacnik,556,Jessica Pegula,1
2238,Jessica Wacnik,1468,Andrea Renee Villarreal,1
2238,Jessica Wacnik,1406,Amanda Rodgers,1
2238,Jessica Wacnik,1866,Anastasia Pribylova,1
2238,Jessica Wacnik,1755,Shuo Feng,1
2238,Jessica Wacnik,1749,Xu Liu Sun,1
2238,Jessica Wacnik,482,Katherine Sebov,1
2238,Jessica Wacnik,1344,Lauren Albanese,1
2238,Jessica Wacnik,1047,Emina Bektas,1
2238,Jessica Wacnik,639,Alize Lim,1
2238,Jessica Wacnik,1310,Alexandra Stevenson,1
2238,Jessica Wacnik,1693,Charlotte Robillard Millette,1
2238,Jessica Wacnik,1285,Camila Giangreco Campiz,1
2238,Jessica Wacnik,1318,Seone Mendez,1
2238,Jessica Wacnik,1697,Michelle Larcher De Brito,1
2238,Jessica Wacnik,1670,Nicole Hoynaski,1
2238,Jessica Wacnik,1694,Ronit Yurovsky,1
2239,Isabella Harvison,1318,Seone Mendez,1
2239,Isabella Harvison,1575,Vanda Lukacs,1
2239,Isabella Harvison,2575,Georgia Drummy,1
2239,Isabella Harvison,3034,Adithya Karunaratne,1
2239,Isabella Harvison,1857,Michaela Bayerlova,1
2239,Isabella Harvison,3223,Eliz Maloney,1
2239,Isabella Harvison,1635,Julia Terziyska,1
